Name;ISIN;Symbol;Market;Currency;"Open Price";"High Price";"low Price";"last Price";"last Trade MIC Time";"Time Zone";Volume;Turnover;"Closing Price";"Closing Price DateTime"
"KONGSBERG AUTOMOT";NO0003033102;KOA;"Oslo Børs";NOK;1,707;1,73;1,69;1,712;"23/02/2024 16:26";CET;2516403;4289724,32;1,712;23/02/2024
"KONGSBERG GRUPPEN";NO0003043309;KOG;"Oslo Børs";NOK;665,00;671,00;659,50;670,00;"23/02/2024 16:25";CET;163306;109021370,00;670,00;23/02/2024
"KRAFT BANK";NO0010815103;KRAB;"Euronext Growth Oslo";NOK;9,00;9,00;8,70;8,70;"22/02/2024 16:11";CET;1150;10155,00;8,70;23/02/2024
"KYOTO GROUP";NO0010936750;KYOTO;"Euronext Growth Oslo";NOK;15,50;15,50;15,20;15,20;"23/02/2024 13:46";CET;5888;89916,10;15,20;23/02/2024
"LEA BANK";NO0010167331;LEA;"Euronext Growth Oslo";NOK;7,60;7,80;7,58;7,80;"23/02/2024 15:17";CET;28713;220989,24;7,80;23/02/2024
"LERØY SEAFOOD GP";NO0003096208;LSG;"Oslo Børs";NOK;41,30;41,56;40,04;40,42;"23/02/2024 16:25";CET;766029;30928011,98;40,42;23/02/2024
LIFECARE;NO0010591191;LIFE;"Euronext Growth Oslo";NOK;3,84;3,84;3,73;3,80;"23/02/2024 15:00";CET;83719;314598,94;3,80;23/02/2024
"LINK MOBILITY GRP";NO0010894231;LINK;"Oslo Børs";NOK;17,32;17,48;16,92;17,04;"23/02/2024 16:27";CET;386032;6613700,82;17,04;23/02/2024
"LOKOTECH GROUP";NO0010921299;LOKO;"Euronext Growth Oslo";NOK;0,778;0,78;0,75;0,75;"23/02/2024 15:51";CET;214796;161369,43;0,75;23/02/2024
"LUMI GRUPPEN";NO0010927288;LUMI;"Euronext Growth Oslo";NOK;13,70;13,95;13,70;13,95;"23/02/2024 16:05";CET;215;2949,25;13,95;23/02/2024
"LYTIX BIOPHARMA";NO0010405780;LYTIX;"Euronext Growth Oslo";NOK;6,90;6,90;6,20;6,60;"23/02/2024 16:19";CET;78892;496671,95;6,60;23/02/2024
"M VEST WATER";NO0010976343;MVW;"Euronext Growth Oslo";NOK;8,50;8,50;8,50;8,50;"23/02/2024 09:28";CET;25;212,50;8,50;23/02/2024
MAGNORA;NO0010187032;MGN;"Oslo Børs";NOK;28,05;28,15;27,55;28,00;"23/02/2024 16:25";CET;81320;2267743,30;28,00;23/02/2024
MATVAREEXPRESSEN;NO0013008664;MVE;"Euronext Growth Oslo";NOK;74,50;74,50;74,50;74,50;"23/02/2024 14:48";CET;10;745,00;74,50;23/02/2024
MEDISTIM;NO0010159684;MEDI;"Oslo Børs";NOK;210,00;210,00;207,00;207,00;"23/02/2024 16:26";CET;87;18194,00;207,00;23/02/2024
"MELHUS SPAREBANK";NO0006001908;MELG;"Oslo Børs";NOK;165,00;165,00;162,00;162,00;"23/02/2024 16:25";CET;1243;203545,00;162,00;23/02/2024
"MORROW BANK";NO0010694029;MOBA;"Oslo Børs";NOK;3,93;4,03;3,93;3,99;"23/02/2024 16:25";CET;30616;122282,06;3,99;23/02/2024
MOWI;NO0003054108;MOWI;"Oslo Børs";NOK;202,30;203,00;199,00;200,30;"23/02/2024 16:27";CET;616583;117005322,75;200,30;23/02/2024
"MPC CONTAINER SHIP";NO0010791353;MPCC;"Oslo Børs";NOK;15,30;15,575;15,12;15,575;"23/02/2024 16:27";CET;2827359;43556794,205;15,575;23/02/2024
"MPC ENERGY SOLUTIO";NL0015268814;MPCES;"Euronext Growth Oslo";NOK;10,25;10,30;10,15;10,30;"23/02/2024 12:56";CET;16710;171171,50;10,30;23/02/2024
MULTICONSULT;NO0010734338;MULTI;"Oslo Børs";NOK;141,50;143,50;141,50;143,00;"23/02/2024 16:25";CET;1666;238634,50;143,00;23/02/2024
MÅSØVAL;NO0010974983;MAS;"Euronext Growth Oslo";NOK;28,30;28,50;28,00;28,10;"23/02/2024 14:42";CET;6739;189892,80;28,10;23/02/2024
NAPATECH;DK0060520450;NAPA;"Oslo Børs";NOK;18,00;18,00;17,30;17,80;"23/02/2024 16:25";CET;35349;634108,40;17,80;23/02/2024
NAVAMEDIC;NO0010205966;NAVA;"Oslo Børs";NOK;36,70;36,80;35,30;36,70;"23/02/2024 16:15";CET;7653;276007,40;36,70;23/02/2024
NEKKAR;NO0003049405;NKR;"Oslo Børs";NOK;10,46;10,46;10,12;10,30;"23/02/2024 16:25";CET;38581;396287,80;10,30;23/02/2024
NEL;NO0010081235;NEL;"Oslo Børs";NOK;4,751;4,83;4,514;4,514;"23/02/2024 16:25";CET;8375683;38300126,088;4,514;23/02/2024
"NEXT BIOMETRICS GP";NO0010629108;NEXT;"Oslo Børs";NOK;8,26;8,40;8,20;8,40;"23/02/2024 16:25";CET;71112;589918,38;8,40;23/02/2024
"NIDAROS SPAREBANK";NO0010733082;NISB;"Euronext Growth Oslo";NOK;109,00;112,00;109,00;112,00;"22/02/2024 13:11";CET;13;1447,00;112,00;23/02/2024
"NORAM DRILLING";NO0010360019;NORAM;"Euronext Growth Oslo";NOK;39,95;39,95;38,15;38,30;"23/02/2024 16:27";CET;138411;5351837,20;38,30;23/02/2024
NORBIT;NO0010856511;NORBT;"Oslo Børs";NOK;68,60;69,00;67,40;67,60;"23/02/2024 16:27";CET;189869;12954481,20;67,60;23/02/2024
NORCOD;NO0010892912;NCOD;"Euronext Growth Oslo";NOK;14,10;15,15;12,80;12,80;"23/02/2024 16:25";CET;53143;726189,35;12,80;23/02/2024
NORCONSULT;NO0013052209;NORCO;"Oslo Børs";NOK;28,90;29,15;28,80;29,10;"23/02/2024 16:25";CET;894771;25953060,2775;29,10;23/02/2024
"NORDHEALTH A-AKSJE";NO0011002651;NORDH;"Euronext Growth Oslo";NOK;25,00;25,00;25,00;25,00;"23/02/2024 13:44";CET;10000;250000,00;25,00;23/02/2024
"NORDIC AQUA PART";NO0012928805;NOAP;"Euronext Growth Oslo";NOK;94,00;96,00;94,00;96,00;"23/02/2024 16:25";CET;6204;584910,00;96,00;23/02/2024
"NORDIC HALIBUT";NO0003058109;NOHAL;"Euronext Growth Oslo";NOK;21,80;21,80;21,80;21,80;"23/02/2024 16:13";CET;29;632,20;21,80;23/02/2024
"NORDIC MINING";NO0010317340;NOM;"Euronext Expand Oslo";NOK;0,73;0,73;0,71;0,72;"23/02/2024 16:25";CET;8072239;5782905,196;0,72;23/02/2024
"NORDIC SEMICONDUC";NO0003055501;NOD;"Oslo Børs";NOK;93,90;94,36;91,54;91,80;"23/02/2024 16:25";CET;464941;42908913,34;91,80;23/02/2024
"NORDIC TECHNOLOGY";NO0011018434;NTG;"Euronext Growth Oslo";NOK;3,26;3,26;3,26;3,26;"23/02/2024 16:25";CET;200;652,00;3,26;23/02/2024
"NORDIC UNMANNED";NO0010907090;NUMND;"Euronext Growth Oslo";NOK;0,429;0,47;0,41;0,47;"23/02/2024 16:25";CET;409378;169760,604;0,47;23/02/2024
"NORSE ATLANTIC";NO0012885252;NORSE;"Euronext Expand Oslo";NOK;12,30;12,302;11,81;11,902;"23/02/2024 16:25";CET;294599;3539003,756;11,902;23/02/2024
"NORSK HYDRO";NO0005052605;NHY;"Oslo Børs";NOK;57,00;57,12;55,90;56,16;"23/02/2024 16:25";CET;2155683;121275351,86;56,16;23/02/2024
"NORSK RENEWABLES";NO0010941925;NSOL;"Euronext Growth Oslo";NOK;0,391;0,434;0,39;0,39;"23/02/2024 16:02";CET;116850;45813,82;0,39;23/02/2024
"NORSK TITANIUM";NO0010969108;NTI;"Euronext Growth Oslo";NOK;1,43;1,43;1,43;1,43;"23/02/2024 09:11";CET;2000;2860,00;1,43;23/02/2024
"NORSKE SKOG";NO0010861115;NSKOG;"Oslo Børs";NOK;36,30;36,50;36,18;36,40;"23/02/2024 16:25";CET;233605;8479973,04;36,40;23/02/2024
"NORTH ENERGY";NO0010550056;NORTH;"Euronext Expand Oslo";NOK;2,24;2,28;2,18;2,28;"23/02/2024 16:25";CET;146532;325191,06;2,28;23/02/2024
"NORTHERN DRILLING";BMG6624L1090;NODL;"Oslo Børs";NOK;0,404;0,449;0,40;0,412;"23/02/2024 16:27";CET;753890;309595,686;0,412;23/02/2024
"NORTHERN OCEAN LTD";BMG6682J1036;NOL;"Oslo Børs";NOK;8,60;8,60;8,10;8,17;"23/02/2024 16:25";CET;45036;369407,91;8,17;23/02/2024
"NORWEGIAN AIR SHUT";NO0010196140;NAS;"Oslo Børs";NOK;16,885;16,925;16,415;16,59;"23/02/2024 16:29";CET;8987500;149347416,795;16,59;23/02/2024
"NORWEGIAN BLOCK EX";NO0010984966;NBX;"Euronext Growth Oslo";NOK;0,78;0,78;0,676;0,768;"23/02/2024 15:57";CET;103811;72890,434;0,768;23/02/2024
"NRC GROUP";NO0003679102;NRC;"Oslo Børs";NOK;10,92;11,20;10,90;11,18;"23/02/2024 16:25";CET;55475;609885,02;11,18;23/02/2024
"NYKODE THERAPEUTIC";NO0010714785;NYKD;"Oslo Børs";NOK;17,85;18,08;17,65;17,90;"23/02/2024 16:26";CET;355329;6335195,19;17,90;23/02/2024
"OBSERVE MEDICAL";NO0010865009;OBSRV;"Euronext Expand Oslo";NOK;0,334;0,374;0,3295;0,346;"23/02/2024 16:25";CET;1390830;492986,234;0,346;23/02/2024
"OCEAN GEOLOOP";NO0010914641;OCEAN;"Euronext Growth Oslo";NOK;6,62;6,86;6,56;6,84;"23/02/2024 14:29";CET;6464;42790,36;6,84;23/02/2024
"OCEAN SUN";NO0010887565;OSUN;"Euronext Growth Oslo";NOK;4,00;4,00;3,75;3,94;"23/02/2024 14:56";CET;8573;33136,73;3,94;23/02/2024
OCEANTEAM;NO0010317316;OTS;"Oslo Børs";NOK;1,43;1,45;1,33;1,42;"23/02/2024 15:48";CET;45742;63724,68;1,42;23/02/2024
"ODFJELL DRILLING";BMG671801022;ODL;"Oslo Børs";NOK;43,85;43,85;42,85;43,15;"23/02/2024 16:25";CET;195765;8454796,00;43,15;23/02/2024
"ODFJELL SER. A";NO0003399909;ODF;"Oslo Børs";NOK;136,50;136,50;130,50;135,50;"23/02/2024 16:25";CET;42642;5673041,50;135,50;23/02/2024
"ODFJELL SER. B";NO0003399917;ODFB;"Oslo Børs";NOK;126,00;126,00;121,00;123,50;"23/02/2024 16:27";CET;4949;603422,50;123,50;23/02/2024
"ODFJELL TECHNOLOGY";BMG6716L1081;OTL;"Oslo Børs";NOK;63,20;64,80;63,20;63,80;"23/02/2024 16:25";CET;66656;4255975,20;63,80;23/02/2024
OKEA;NO0010816895;OKEA;"Oslo Børs";NOK;23,50;23,50;22,24;22,30;"23/02/2024 16:25";CET;423325;9568543,50;22,30;23/02/2024
"OKEANIS ECO TANKER";MHY641771016;OET;"Oslo Børs";NOK;304,50;306,00;297,00;301,50;"23/02/2024 16:25";CET;53647;16148598,00;301,50;23/02/2024
"OLAV THON EIENDOMS";NO0005638858;OLT;"Oslo Børs";NOK;203,00;204,00;202,00;202,00;"23/02/2024 16:25";CET;1950;395494,00;202,00;23/02/2024
OMDA;NO0010894512;OMDA;"Euronext Growth Oslo";NOK;25,00;25,30;23,60;24,00;"23/02/2024 16:25";CET;107805;2648164,10;24,00;23/02/2024
ORKLA;NO0003733800;ORK;"Oslo Børs";NOK;75,90;76,38;75,64;76,20;"23/02/2024 16:25";CET;669165;50927542,28;76,20;23/02/2024
"OTELLO CORPORATION";NO0010040611;OTEC;"Oslo Børs";NOK;7,84;7,98;7,64;7,70;"23/02/2024 16:26";CET;24279;186957,08;7,70;23/02/2024
OTOVO;NO0010809783;OTOVO;"Oslo Børs";NOK;1,602;1,65;1,60;1,62;"23/02/2024 16:25";CET;1327706;2142262,292;1,62;23/02/2024
"PANORO ENERGY";NO0010564701;PEN;"Oslo Børs";NOK;25,30;25,30;23,90;24,04;"23/02/2024 16:25";CET;723084;17474434,16;24,04;23/02/2024
"PARETO BANK";NO0010397581;PARB;"Oslo Børs";NOK;55,50;55,50;54,50;54,60;"23/02/2024 16:25";CET;23371;1280549,90;54,60;23/02/2024
"PCI BIOTECH HOLD";NO0010405640;PCIB;"Oslo Børs";NOK;1,796;1,928;1,69;1,804;"23/02/2024 16:25";CET;77205;135941,382;1,804;23/02/2024
PETROLIA;CY0102630916;PSE;"Oslo Børs";NOK;4,29;4,29;4,16;4,16;"23/02/2024 16:25";CET;1074;4597,84;4,16;23/02/2024
"PETRONOR E&P";NO0012942525;PNOR;"Oslo Børs";NOK;8,17;8,17;8,00;8,12;"23/02/2024 16:25";CET;169137;1366497,32;8,12;23/02/2024
"PEXIP HOLDING";NO0010840507;PEXIP;"Oslo Børs";NOK;27,16;27,16;26,00;26,62;"23/02/2024 16:25";CET;162438;4301036,80;26,62;23/02/2024
PGS;NO0010199151;PGS;"Oslo Børs";NOK;6,50;6,544;6,292;6,336;"23/02/2024 16:27";CET;3034857;19394971,834;6,336;23/02/2024
"PHILLY SHIPYARD";NO0010395577;PHLY;"Euronext Expand Oslo";NOK;37,50;38,00;36,50;37,30;"23/02/2024 16:25";CET;10045;372413,70;37,30;23/02/2024
PHOTOCURE;NO0010000045;PHO;"Oslo Børs";NOK;55,60;55,80;53,20;54,60;"23/02/2024 16:25";CET;133786;7263943,70;54,60;23/02/2024
"PIONEER PROPERTY";NO0010735681;PPG;"Euronext Expand Oslo";NOK;91,80;91,80;91,80;91,80;"23/02/2024 16:03";CET;14299;1312648,20;91,80;23/02/2024
"POLARIS MEDIA";NO0010466022;POL;"Oslo Børs";NOK;70,00;70,00;70,00;70,00;"23/02/2024 09:00";CET;78;5460,00;70,00;23/02/2024
POLIGHT;NO0012535832;PLT;"Oslo Børs";NOK;12,54;12,76;12,22;12,76;"23/02/2024 16:25";CET;162655;2030209,02;12,76;23/02/2024
PROSAFE;NO0010861990;PRS;"Oslo Børs";NOK;46,30;46,30;44,00;45,20;"23/02/2024 16:25";CET;71609;3208744,85;45,20;23/02/2024
"PROTECTOR FORSIKRG";NO0010209331;PROT;"Oslo Børs";NOK;214,50;216,00;212,50;213,50;"23/02/2024 16:25";CET;32847;7035327,50;213,50;23/02/2024
"PROXIMAR SEAFOOD";NO0010893902;PROXI;"Euronext Growth Oslo";NOK;3,10;3,30;3,10;3,26;"23/02/2024 16:25";CET;352623;1134695,87;3,26;23/02/2024
PRYME;NL00150005Z1;PRYME;"Euronext Growth Oslo";NOK;8,95;9,39;8,94;9,32;"23/02/2024 16:25";CET;80438;734161,98;9,32;23/02/2024
"PYRUM INNOVATIONS";DE000A2G8ZX8;PYRUM;"Euronext Growth Oslo";NOK;480,00;480,00;480,00;480,00;"23/02/2024 16:12";CET;342;164160,00;480,00;23/02/2024
"QUESTERRE ENERGY";CA74836K1003;QEC;"Oslo Børs";NOK;1,97;2,035;1,94;1,962;"23/02/2024 16:25";CET;1968422;3897795,916;1,962;23/02/2024
"RANA GRUBER";NO0010907389;RANA;"Oslo Børs";NOK;69,90;70,70;69,00;70,70;"23/02/2024 16:25";CET;104025;7267568,80;70,70;23/02/2024
"REACH SUBSEA";NO0003117202;REACH;"Oslo Børs";NOK;5,42;5,52;5,42;5,42;"23/02/2024 16:25";CET;332528;1811755,36;5,42;23/02/2024
"REC SILICON";NO0010112675;RECSI;"Oslo Børs";NOK;9,99;10,03;9,542;9,542;"23/02/2024 16:26";CET;2455646;23951254,045;9,542;23/02/2024
RECREATE;NO0010859689;RCR;"Euronext Growth Oslo";NOK;1,05;1,10;1,05;1,10;"22/02/2024 13:59";CET;2230;2353,00;1,10;23/02/2024
REFUELS;NL0015001BF4;REFL;"Euronext Growth Oslo";NOK;16,498;16,498;16,498;16,498;"23/02/2024 10:15";CET;404;6665,192;16,498;23/02/2024
"RIVER TECH";MT0001710103;RIVER;"Euronext Growth Oslo";NOK;25,80;28,20;25,00;28,20;"23/02/2024 16:25";CET;7678;208271,60;28,20;23/02/2024
"ROMERIKE SPAREBK";NO0010808405;ROMER;"Euronext Growth Oslo";NOK;124,00;124,00;124,00;124,00;"23/02/2024 10:00";CET;87;10788,00;124,00;23/02/2024
ROMREAL;BMG763301022;ROM;"Euronext Expand Oslo";NOK;1,97;1,98;1,85;1,85;"23/02/2024 16:25";CET;10108;19948,11;1,85;23/02/2024
"ROMSDAL SPAREBANK";NO0010759988;ROMSB;"Euronext Growth Oslo";NOK;120,00;120,00;120,00;120,00;"23/02/2024 15:15";CET;733;87960,00;120,00;23/02/2024
"S.D. STANDARD ETC";CY0101550917;SDSD;"Oslo Børs";NOK;1,72;1,75;1,72;1,736;"23/02/2024 16:25";CET;745151;1295250,396;1,736;23/02/2024
"SAGA PURE";NO0010572589;SAGA;"Oslo Børs";NOK;1,322;1,322;1,286;1,296;"23/02/2024 16:25";CET;1171296;1515092,348;1,296;23/02/2024
SALMAR;NO0010310956;SALM;"Oslo Børs";NOK;643,40;649,60;639,00;649,20;"23/02/2024 16:25";CET;113550;73544562,80;649,20;23/02/2024
"SALMON EVOLUTION";NO0010892094;SALME;"Oslo Børs";NOK;6,55;6,56;6,46;6,54;"23/02/2024 16:25";CET;288738;1881801,10;6,54;23/02/2024
"SALMONES CAMANCHAC";NO0012451915;SACAM;"Oslo Børs";NOK;26,40;26,40;25,00;25,00;"23/02/2024 16:05";CET;5777;145721,20;25,00;23/02/2024
"SANDNES SPAREBANK";NO0006001007;SADG;"Oslo Børs";NOK;97,80;100,00;97,80;100,00;"23/02/2024 16:25";CET;204954;20488767,40;100,00;23/02/2024
"SAS AB";SE0003366871;SASNO;"Oslo Børs";NOK;0,0195;0,0195;0,0179;0,0189;"23/02/2024 16:25";CET;3406165;62309,0882;0,0189;23/02/2024
SATS;NO0010863285;SATS;"Oslo Børs";NOK;17,12;17,50;16,84;17,50;"23/02/2024 16:25";CET;382986;6575905,38;17,50;23/02/2024
SCANA;NO0003053308;SCANA;"Oslo Børs";NOK;2,58;2,58;2,26;2,33;"23/02/2024 16:27";CET;10350275;24653791,52;2,33;23/02/2024
SCATEC;NO0010715139;SCATC;"Oslo Børs";NOK;68,50;69,05;66,25;66,95;"23/02/2024 16:29";CET;500673;33546216,05;66,95;23/02/2024
"SCHIBSTED SER. A";NO0003028904;SCHA;"Oslo Børs";NOK;321,70;326,70;318,70;319,60;"23/02/2024 16:25";CET;75446;24183777,20;319,60;23/02/2024
"SCHIBSTED SER. B";NO0010736879;SCHB;"Oslo Børs";NOK;311,60;311,60;298,00;298,60;"23/02/2024 16:25";CET;41403;12411461,60;298,60;23/02/2024
"SEABIRD EXPLORAT";CY0101162119;SBX;"Oslo Børs";NOK;4,70;4,70;4,25;4,33;"23/02/2024 16:25";CET;426619;1865300,165;4,33;23/02/2024
"SEACREST PETROLEO";BMG7947V2045;SEAPT;"Euronext Expand Oslo";NOK;6,15;6,16;6,10;6,10;"23/02/2024 16:25";CET;16618;102091,00;6,10;23/02/2024
SEADRILL;BMG7997W1029;SDRL;"Oslo Børs";NOK;456,00;457,50;445,00;446,50;"23/02/2024 16:25";CET;36743;16572486,00;446,50;23/02/2024
"SELVAAG BOLIG";NO0010612450;SBO;"Oslo Børs";NOK;32,45;33,20;32,10;33,00;"23/02/2024 16:25";CET;9876;321342,45;33,00;23/02/2024
"SHELF DRILLING";KYG236271055;SHLF;"Oslo Børs";NOK;27,65;28,00;27,10;28,00;"23/02/2024 16:25";CET;505466;13968330,90;28,00;23/02/2024
"SHELF DRILLING NO";BMG236541097;SDNS;"Euronext Growth Oslo";NOK;29,40;29,40;29,40;29,40;"22/02/2024 09:04";CET;10;294,00;29,40;23/02/2024
"SIEM OFFSHORE";KYG812291253;SIOFF;"Oslo Børs";NOK;30,20;30,20;29,00;29,35;"23/02/2024 16:28";CET;340587;9979075,45;29,35;23/02/2024
"SKANDIA GREENPOWER";NO0010931207;SKAND;"Euronext Growth Oslo";NOK;0,648;0,648;0,568;0,608;"23/02/2024 16:25";CET;161268;95092,374;0,608;23/02/2024
"SKUE SPAREBANK";NO0006001809;SKUE;"Oslo Børs";NOK;240,00;240,00;240,00;240,00;"23/02/2024 14:06";CET;14;3360,00;240,00;23/02/2024
SMARTCRAFT;NO0011008971;SMCRT;"Oslo Børs";NOK;25,20;25,30;25,00;25,00;"23/02/2024 16:25";CET;315768;7903307,90;25,00;23/02/2024
"SMARTOPTICS GROUP";NO0011012502;SMOP;"Euronext Growth Oslo";NOK;17,90;17,90;16,50;16,50;"23/02/2024 16:06";CET;5212;91661,30;16,50;23/02/2024
"SOFTOX SOLUTIONS";NO0010811961;SOFTX;"Euronext Growth Oslo";NOK;1,35;1,39;1,345;1,39;"23/02/2024 16:25";CET;40712;55093,475;1,39;23/02/2024
"SOGN SPAREBANK";NO0006000603;SOGN;"Oslo Børs";NOK;181,00;185,00;181,00;185,00;"23/02/2024 15:28";CET;267;48908,00;185,00;23/02/2024
"SOLSTAD OFFSHORE";NO0003080608;SOFF;"Oslo Børs";NOK;34,54;34,86;34,00;34,02;"23/02/2024 16:25";CET;65984;2262422,50;34,02;23/02/2024
"SPARBNK 68 GR NORD";NO0010887110;SB68;"Euronext Growth Oslo";NOK;163,00;163,00;163,00;163,00;"23/02/2024 11:41";CET;43;7009,00;163,00;23/02/2024
"SPAREBANK 1 SMN";NO0006390301;MING;"Oslo Børs";NOK;141,80;141,80;140,00;141,20;"23/02/2024 16:25";CET;67544;9507933,00;141,20;23/02/2024
"SPAREBANK 1 SR-BK";NO0010631567;SRBNK;"Oslo Børs";NOK;127,90;128,20;127,20;127,60;"23/02/2024 16:25";CET;103503;13213744,10;127,60;23/02/2024
"SPAREBANK 1 SØRØ";NO0006000207;SOON;"Oslo Børs";NOK;64,20;64,20;63,00;63,00;"23/02/2024 16:25";CET;1813;114251,40;63,00;23/02/2024
"SPAREBANKEN MØRE";NO0012483207;MORG;"Oslo Børs";NOK;86,40;86,72;86,40;86,43;"23/02/2024 16:25";CET;4676;404335,47;86,43;23/02/2024
"SPAREBANKEN SØR";NO0006001502;SOR;"Oslo Børs";NOK;143,00;143,00;141,00;142,00;"23/02/2024 16:25";CET;7895;1121102,50;142,00;23/02/2024
"SPAREBANKEN VEST";NO0006000900;SVEG;"Oslo Børs";NOK;116,60;117,00;115,80;117,00;"23/02/2024 16:25";CET;25142;2925130,60;117,00;23/02/2024
"SPAREBANKEN ØST";NO0006222009;SPOG;"Oslo Børs";NOK;56,00;56,00;55,20;56,00;"23/02/2024 16:25";CET;2679;148856,00;56,00;23/02/2024
"SPBK 1 NORDMØRE";NO0010691660;SNOR;"Oslo Børs";NOK;126,00;128,00;126,00;128,00;"23/02/2024 16:25";CET;172;21816,00;128,00;23/02/2024
"SPBK 1 ØSTLANDET";NO0010751910;SPOL;"Oslo Børs";NOK;123,00;123,00;121,20;122,40;"23/02/2024 16:25";CET;38422;4679920,20;122,40;23/02/2024
"SPBK1 HELGELAND";NO0010029804;HELG;"Oslo Børs";NOK;136,00;136,00;135,00;136,00;"23/02/2024 16:25";CET;2033;275174,00;136,00;23/02/2024
"SPBK1 NORD-NORGE";NO0006000801;NONG;"Oslo Børs";NOK;101,00;101,80;100,20;101,80;"23/02/2024 16:25";CET;80008;8085558,60;101,80;23/02/2024
"SPBK1 RINGERIKE";NO0006390400;RING;"Oslo Børs";NOK;300,00;300,00;300,00;300,00;"23/02/2024 09:10";CET;80;24000,00;300,00;23/02/2024
"SPBK1 ØSTFOLD AKE";NO0010285562;SOAG;"Oslo Børs";NOK;320,00;330,00;320,00;330,00;"23/02/2024 16:05";CET;25;8190,00;330,00;23/02/2024
"SPIR GROUP";NO0012548819;SPIR;"Oslo Børs";NOK;5,82;5,88;5,70;5,88;"23/02/2024 16:25";CET;11986;68759,74;5,88;23/02/2024
SPOTLIO;NO0010781560;SPOT;"Euronext Growth Oslo";NOK;0,273;0,273;0,272;0,272;"22/02/2024 12:29";CET;236308;64390,27;0,272;23/02/2024
"STAINLESS TANKERS";NO0012780958;STST;"Euronext Growth Oslo";NOK;55,05;56,13;54,60;55,50;"23/02/2024 16:17";CET;19032;1044903,92;55,50;23/02/2024
"STANDARD SUPPLY";NO0012547308;STSU;"Euronext Growth Oslo";NOK;2,15;2,19;2,11;2,15;"23/02/2024 16:25";CET;2260828;4881012,22;2,15;23/02/2024
STOLT-NIELSEN;BMG850801025;SNI;"Oslo Børs";NOK;383,50;386,50;379,50;386,50;"23/02/2024 16:25";CET;29027;11126444,50;386,50;23/02/2024
STOREBRAND;NO0003053605;STB;"Oslo Børs";NOK;95,30;95,40;94,50;95,36;"23/02/2024 16:25";CET;511745;48651351,92;95,36;23/02/2024
STRONGPOINT;NO0010098247;STRO;"Oslo Børs";NOK;13,50;13,70;13,45;13,55;"23/02/2024 16:25";CET;92173;1250238,00;13,55;23/02/2024
"SUBSEA 7";LU0075646355;SUBC;"Oslo Børs";NOK;142,25;142,90;141,00;141,65;"23/02/2024 16:25";CET;302569;42936704,70;141,65;23/02/2024
"SUNNDAL SPAREBANK";NO0010672900;SUNSB;"Euronext Growth Oslo";NOK;115,00;115,00;112,00;112,00;"23/02/2024 14:10";CET;1600;182697,00;112,00;23/02/2024
TECHSTEP;NO0012916131;TECH;"Oslo Børs";NOK;8,25;8,40;8,15;8,30;"23/02/2024 16:25";CET;3941;32531,55;8,30;23/02/2024
"TECO 2030";NO0010887516;TECO;"Euronext Growth Oslo";NOK;2,76;2,90;2,72;2,72;"23/02/2024 16:25";CET;25768;71469,28;2,72;23/02/2024
"TEKNA HOLDING";NO0010951577;TEKNA;"Oslo Børs";NOK;8,02;8,02;7,70;7,80;"23/02/2024 13:52";CET;1433;11144,60;7,80;23/02/2024
TELENOR;NO0010063308;TEL;"Oslo Børs";NOK;117,35;117,70;115,10;115,85;"23/02/2024 16:25";CET;1133248;117881284,95;115,85;23/02/2024
TGS;NO0003078800;TGS;"Oslo Børs";NOK;99,20;100,10;97,10;98,00;"23/02/2024 16:27";CET;374109;36769352,75;98,00;23/02/2024
"THE KINGFISH COMP";NL00150001S5;KING;"Euronext Growth Oslo";NOK;7,00;7,00;6,68;6,80;"23/02/2024 11:17";CET;4018;26854,38;6,80;23/02/2024
"THOR MEDICAL";NO0010597883;TRMED;"Oslo Børs";NOK;1,13;1,13;1,07;1,094;"23/02/2024 16:25";CET;243545;269458,264;1,094;23/02/2024
TIETOEVRY;FI0009000277;TIETO;"Oslo Børs";NOK;251,00;252,80;250,80;251,80;"23/02/2024 16:25";CET;361;90913,60;251,80;23/02/2024
"TOMRA SYSTEMS";NO0012470089;TOM;"Oslo Børs";NOK;143,90;146,15;142,40;146,15;"23/02/2024 16:25";CET;404163;57611044,70;146,15;23/02/2024
"TOTENS SPAREBANK";NO0006001205;TOTG;"Oslo Børs";NOK;222,00;222,00;222,00;222,00;"23/02/2024 16:25";CET;121;26862,00;222,00;23/02/2024
TREASURE;NO0010763550;TRE;"Oslo Børs";NOK;21,30;21,30;20,60;21,00;"23/02/2024 16:25";CET;6585;138417,90;21,00;23/02/2024
"TYSNES SPAREBANK";NO0010731615;TYSB;"Euronext Growth Oslo";NOK;113,00;113,00;113,00;113,00;"23/02/2024 09:50";CET;49;5537,00;113,00;23/02/2024
ULTIMOVACS;NO0010851603;ULTI;"Oslo Børs";NOK;144,60;144,60;139,00;142,40;"23/02/2024 16:25";CET;95137;13484046,40;142,40;23/02/2024
VEIDEKKE;NO0005806802;VEI;"Oslo Børs";NOK;102,60;104,40;101,60;104,40;"23/02/2024 16:25";CET;151643;15655080,60;104,40;23/02/2024
"VISTIN PHARMA";NO0010734122;VISTN;"Oslo Børs";NOK;22,40;22,50;22,30;22,50;"23/02/2024 16:26";CET;11592;260139,60;22,50;23/02/2024
